Product_id,Product_category,Product_launch_date,Product_launch_Time,Product_source,google_search-keyword
FX201765RU,sliver,25-02-2020,20:44:23,google,sell on amazon
SJ146293MF,sliver,25-02-2020,20:46:53,website,
XP603276ZH,gold,25-02-2020,21:05:23,website,
KS981590JA,gold,25-02-2020,21:41:42,google,bulkpro
WI168551BY,platinum,25-02-2020,21:43:20,website,
EQ716030QT,sliver,25-02-2020,21:51:46,google,sell in bulk online
CV608656PL,platinum,25-02-2020,21:53:48,google,sell on internet
XF719153UX,platinum,25-02-2020,21:56:34,google,sell online
GZ961713QP,sliver,25-02-2020,21:57:11,website,
PD668682CQ,platinum,25-02-2020,21:59:53,website,
XK258256EV,platinum,25-02-2020,22:33:01,google,sell online
BR522558DU,platinum,25-02-2020,22:33:09,google,sell online
ZL598887IC,platinum,25-02-2020,23:31:20,whatsapp,
KZ155920KY,platinum,25-02-2020,23:49:31,google,sell in bulk online
HW929650YZ,platinum,26-02-2020,0:03:35,website,
KJ271483EX,platinum,26-02-2020,0:30:50,google,sell on flipkart
OQ723227OE,platinum,26-02-2020,0:35:35,google,sell on flipkart
MY155586MZ,platinum,26-02-2020,0:38:58,google,sell on flipkart
PF986176EZ,platinum,26-02-2020,0:42:49,google,sell on flipkart
TU945989KB,sliver,26-02-2020,0:46:18,website,
XR919290KU,sliver,26-02-2020,1:01:33,website,
PZ741341BB,platinum,26-02-2020,1:01:50,google,sell on flipkart
DC623283ST,platinum,26-02-2020,1:04:48,google,sell on flipkart
GF959494QW,bronze,26-02-2020,1:09:35,website,
WB262596QS,sliver,26-02-2020,1:22:12,website,
EQ473943NH,platinum,26-02-2020,1:23:09,google,sell on flipkart
GA516855RI,bronze,26-02-2020,1:34:43,website,
GB818217YW,platinum,26-02-2020,1:49:24,google,sell in bulk online
KQ581285YJ,platinum,26-02-2020,4:08:02,google,sell on flipkart
CN869397RE,bronze,26-02-2020,4:23:07,google,sell on amazon
YF464131BF,gold,26-02-2020,4:25:10,website,
KO788335PI,sliver,26-02-2020,5:34:22,google,sell in bulk online
JO833192GH,platinum,26-02-2020,5:45:26,google,sell on amazon
PO496112CU,sliver,26-02-2020,5:57:51,google,sell on amazon
DK427967TV,platinum,26-02-2020,7:25:42,google,sell online
UD216790SM,platinum,26-02-2020,7:51:08,android,
TT788971ZB,platinum,26-02-2020,7:51:44,android,
LL453339AV,platinum,26-02-2020,7:59:00,website,
GX481921RR,platinum,26-02-2020,8:05:57,website,
TE838610MR,platinum,26-02-2020,8:06:42,android,
PJ184151HJ,platinum,26-02-2020,8:22:28,android,
YS963562EM,sliver,26-02-2020,9:49:33,website,
RG159788JQ,platinum,26-02-2020,9:52:54,google,sell in bulk online
NP604984EA,platinum,26-02-2020,10:07:17,whatsapp,
PJ719778WU,sliver,26-02-2020,10:34:28,website,
HH106241OU,bronze,26-02-2020,10:48:59,website,
HQ506967OU,bronze,26-02-2020,10:50:37,website,
AY834299QM,platinum,26-02-2020,10:53:28,website,
HQ885297IE,sliver,26-02-2020,10:53:38,whatsapp,
SQ645986UA,gold,26-02-2020,11:05:28,google,sell in bulk online
ZZ222151MO,bronze,26-02-2020,11:11:22,website,
OD681260SX,sliver,26-02-2020,11:15:48,website,
QQ244274QF,platinum,26-02-2020,11:16:04,website,
NZ595196FX,platinum,26-02-2020,11:35:20,google,sell on flipkart
YV446078OJ,platinum,26-02-2020,11:41:22,google,sell on flipkart
AK578528YA,platinum,26-02-2020,11:55:08,google,sell in bulk online
MA291193RC,platinum,26-02-2020,11:55:11,google,bulkpro
UU951349XC,platinum,26-02-2020,12:00:39,website,
YR833395QE,platinum,26-02-2020,12:03:15,google,sell in bulk online
NZ226193FC,platinum,26-02-2020,12:05:04,website,
LS829741CM,platinum,26-02-2020,12:09:28,website,
MQ347399DI,platinum,26-02-2020,12:28:35,website,
NI284382YR,platinum,26-02-2020,12:34:40,google,sell on flipkart
PA983649ON,gold,26-02-2020,12:54:39,website,
IY581280UI,platinum,26-02-2020,13:29:23,android,
GI345939PE,gold,26-02-2020,13:40:30,android,
AR384578GM,gold,26-02-2020,13:48:27,website,
AF936516GZ,platinum,26-02-2020,13:52:02,android,
GA862495FO,bronze,26-02-2020,14:00:46,website,
RV911678WX,sliver,26-02-2020,14:07:05,google,sell in bulk online
JY197076NJ,sliver,26-02-2020,14:22:47,website,
LI745433GI,platinum,26-02-2020,14:28:59,google,sell in bulk online
PL481942ND,platinum,26-02-2020,14:28:59,google,sell online
WN364666BS,sliver,26-02-2020,14:43:57,website,
VG661940FO,sliver,26-02-2020,14:45:29,website,
BQ916866IU,platinum,26-02-2020,14:50:18,google,sell online
SS142828DX,platinum,26-02-2020,15:02:59,website,
YC703282UR,gold,26-02-2020,15:17:02,website,
CH886030YL,platinum,26-02-2020,15:21:55,website,
GJ763716LA,sliver,26-02-2020,15:25:36,website,
XY862623PN,platinum,26-02-2020,15:33:07,tele-sales,
NH892771XB,sliver,26-02-2020,15:43:06,google,sell online
CX848634ZZ,bronze,26-02-2020,15:44:43,google,sell in bulk online
FR308355CK,platinum,26-02-2020,15:47:00,google,bulkpro
FL429835OM,platinum,26-02-2020,15:50:39,android,
PD239423JE,platinum,26-02-2020,15:57:15,website,
JW821080SI,platinum,26-02-2020,15:58:13,website,
QO415473XA,gold,26-02-2020,16:00:56,google,bulkpro
CX487130XQ,bronze,26-02-2020,16:03:39,google,sell in bulk online
VX585164QI,sliver,26-02-2020,16:08:00,website,
UN747874ZB,platinum,26-02-2020,16:08:15,tele-sales,
JN458723ZY,platinum,26-02-2020,16:10:37,tele-sales,
NH331773RD,platinum,26-02-2020,16:10:54,google,sell in bulk online
ZY203311DZ,sliver,26-02-2020,16:13:20,website,
OK183572GH,platinum,26-02-2020,16:20:04,website,
LP526227ZI,platinum,26-02-2020,16:27:33,google,sell on flipkart
RD352172OW,platinum,26-02-2020,16:53:15,google,sell on flipkart
PY838197FE,bronze,26-02-2020,17:00:47,website,
ZK938436FK,gold,26-02-2020,17:19:43,website,
UQ892438WE,platinum,26-02-2020,17:28:49,facebook,
ON766273PF,sliver,26-02-2020,17:33:24,android,
TY886322YQ,platinum,26-02-2020,17:36:41,google,sell in bulk online
EJ573535OU,platinum,26-02-2020,17:39:02,google,sell on amazon
JN107594WU,platinum,26-02-2020,17:43:00,tele-sales,
QT719813YK,gold,26-02-2020,17:52:10,android,
RX448851YT,platinum,26-02-2020,17:53:40,tele-sales,
XL354238VK,sliver,26-02-2020,18:08:35,website,
RT442381JP,bronze,26-02-2020,18:11:39,website,
RQ765835YR,sliver,26-02-2020,18:12:13,google,sell online
NE811054ZZ,platinum,26-02-2020,18:13:01,website,
KI644098FQ,platinum,26-02-2020,18:14:08,google,sell online
GB409572HA,bronze,26-02-2020,18:26:33,website,
JF918747ZB,gold,26-02-2020,18:29:50,google,bulkpro
SL277439PY,platinum,26-02-2020,18:52:32,tele-sales,
RV897917QY,platinum,26-02-2020,19:05:21,google,sell online
MC691990BY,sliver,26-02-2020,19:10:43,website,
TU568178IC,platinum,26-02-2020,19:13:30,google,sell on flipkart
JF979933QD,platinum,26-02-2020,19:17:29,website,
AA164694PA,platinum,26-02-2020,19:20:27,tele-sales,
UW689133SB,bronze,26-02-2020,19:35:32,website,
OS298593QV,platinum,26-02-2020,19:51:12,website,
RP746513HQ,gold,26-02-2020,19:56:39,tele-sales,
EM976270TB,platinum,26-02-2020,20:09:23,google,sell in bulk online
OK919150HO,platinum,26-02-2020,20:11:24,website,
MS675920IB,sliver,26-02-2020,20:14:39,google,sell online
BZ889036CH,sliver,26-02-2020,20:20:52,android,
DY169641VY,sliver,26-02-2020,20:22:10,google,sell online
IB394440NV,platinum,26-02-2020,20:23:34,google,sell in bulk online
YH541672LX,gold,26-02-2020,20:43:13,tele-sales,
TE103340KJ,sliver,26-02-2020,20:57:09,android,
QK662477RF,platinum,26-02-2020,20:57:50,google,bulkpro
WR504878FJ,gold,26-02-2020,20:59:38,website,
SK956361HS,platinum,26-02-2020,21:01:01,google,sell online
PC875692XW,platinum,26-02-2020,21:05:31,tele-sales,
PU141813VN,sliver,26-02-2020,21:41:12,google,bulkpro
KM883121FO,sliver,26-02-2020,21:49:16,website,
FP649519HR,bronze,26-02-2020,21:53:06,android,
PQ724949UM,sliver,26-02-2020,21:55:10,google,sell in bulk online
IY997564JR,gold,26-02-2020,21:55:27,google,bulkpro
VG458084KB,sliver,26-02-2020,22:04:45,google,sell in bulk online
HV365621KN,platinum,26-02-2020,22:13:12,website,
AL337633XD,platinum,26-02-2020,22:20:37,website,
MQ957198VZ,platinum,26-02-2020,22:29:17,google,sell online
ZM956120OC,sliver,26-02-2020,22:31:06,website,
GQ735544SA,platinum,26-02-2020,22:34:04,google,bulkpro
RY393095PE,bronze,26-02-2020,22:37:23,google,sell in bulk online
YJ153392QU,platinum,26-02-2020,22:51:28,google,bulkpro
RC625435LV,platinum,26-02-2020,23:00:32,google,sell in bulk online
TN127810YF,platinum,26-02-2020,23:18:48,tele-sales,
QR592030WF,sliver,26-02-2020,23:21:35,whatsapp,
XA777068YI,platinum,26-02-2020,23:34:26,google,sell in bulk online
DJ395759XK,platinum,26-02-2020,23:40:54,android,
GL527852SV,platinum,26-02-2020,23:56:19,google,sell online
ML578775TP,sliver,27-02-2020,0:05:18,website,
LE357051PP,bronze,27-02-2020,0:13:18,website,
WQ114082DC,sliver,27-02-2020,0:31:05,website,
AX277650WO,platinum,27-02-2020,0:32:59,google,sell online
TJ872358DY,sliver,27-02-2020,0:51:42,google,sell in bulk online
WP918471JI,sliver,27-02-2020,0:58:53,google,sell in bulk online
TS984795SU,platinum,27-02-2020,1:02:57,google,sell in bulk online
MY187624MQ,sliver,27-02-2020,1:04:15,website,
DX372555UY,platinum,27-02-2020,1:04:38,google,bulkpro
QP251828QM,sliver,27-02-2020,1:18:17,website,
OY461855KS,platinum,27-02-2020,1:34:20,whatsapp,
XT367750WJ,sliver,27-02-2020,1:45:46,android,
OI313197HJ,gold,27-02-2020,2:21:52,website,
NV245289DE,sliver,27-02-2020,2:59:42,website,
UR656512SW,sliver,27-02-2020,3:29:38,google,sell online
XO766884VN,sliver,27-02-2020,3:42:50,android,
AI306310FM,platinum,27-02-2020,3:44:32,website,
JZ478540KX,sliver,27-02-2020,3:52:08,google,sell online
BS329822GL,platinum,27-02-2020,5:28:40,website,
QA869886PF,sliver,27-02-2020,5:50:33,whatsapp,
QA141888JS,platinum,27-02-2020,7:16:20,whatsapp,
AI803299OS,sliver,27-02-2020,8:01:56,website,
DI212522LD,sliver,27-02-2020,8:10:52,google,sell in bulk online
UN271771XD,platinum,27-02-2020,8:33:53,google,sell on flipkart
WE688139BW,bronze,27-02-2020,9:32:00,website,
LT226610OG,sliver,27-02-2020,9:33:10,google,sell in bulk online
IJ283743MU,platinum,27-02-2020,9:40:23,google,sell in bulk online
RO589033XL,platinum,27-02-2020,9:58:40,google,sell on amazon
TR668682QC,platinum,27-02-2020,10:09:45,google,sell online
UE255175IU,platinum,27-02-2020,10:12:28,google,sell in bulk online
VB108631RG,platinum,27-02-2020,10:18:06,google,sell on flipkart
XV908071UJ,platinum,27-02-2020,10:23:03,google,sell in bulk online
QZ786791RF,platinum,27-02-2020,10:51:58,website,
SE463310ZM,platinum,27-02-2020,10:59:28,google,sell in bulk online
WY591710RT,sliver,27-02-2020,11:02:23,android,
IU922350ON,sliver,27-02-2020,11:07:44,website,
SY733710LK,bronze,27-02-2020,11:07:56,google,sell online
UN195837AF,platinum,27-02-2020,11:10:02,website,
DR583384PV,platinum,27-02-2020,11:10:10,tele-sales,
OD612571YW,platinum,27-02-2020,11:12:07,website,
SL753855JC,bronze,27-02-2020,11:15:08,google,sell in bulk online
EN293040JQ,sliver,27-02-2020,11:19:34,google,bulkpro
AK866699AL,platinum,27-02-2020,11:35:10,website,
QO743995CL,platinum,27-02-2020,11:40:53,website,
PD764871CC,platinum,27-02-2020,11:44:45,tele-sales,
YI883876IQ,platinum,27-02-2020,11:44:46,google,sell online
SH615139IC,bronze,27-02-2020,11:50:44,website,
FF514742QG,sliver,27-02-2020,12:13:07,google,sell online
KO556436XZ,platinum,27-02-2020,12:23:48,tele-sales,
UJ682511QG,bronze,27-02-2020,12:24:47,google,sell online
RM449845CB,platinum,27-02-2020,12:54:08,google,bulkpro
XJ131737JH,platinum,27-02-2020,12:56:32,website,
HK394016YJ,platinum,27-02-2020,13:17:08,website,
BO677196GW,platinum,27-02-2020,13:20:09,website,
WH663847GS,platinum,27-02-2020,13:21:45,google,sell online
XF681071NQ,platinum,27-02-2020,13:37:07,google,sell online
VO599287UL,platinum,27-02-2020,13:45:56,website,
JQ706917NN,sliver,27-02-2020,13:45:59,website,
FY204429RT,platinum,27-02-2020,13:48:13,tele-sales,
GU104975PZ,sliver,27-02-2020,14:00:49,google,sell in bulk online
PQ216356CT,sliver,27-02-2020,14:07:25,google,sell in bulk online
KI485156ZK,platinum,27-02-2020,14:09:09,google,sell online
TS499285NR,gold,27-02-2020,14:11:13,website,
XJ824938HM,platinum,27-02-2020,14:13:04,tele-sales,
BM825679HX,platinum,27-02-2020,14:38:13,website,
NC515415VC,platinum,27-02-2020,14:54:43,whatsapp,
NT398898ZR,platinum,27-02-2020,15:08:18,android,
PD204539RJ,bronze,27-02-2020,15:22:02,google,bulkpro
JC793429UC,sliver,27-02-2020,15:47:23,google,sell in bulk online
FU891437LM,platinum,27-02-2020,15:49:06,android,
SH352336JT,platinum,27-02-2020,15:58:01,tele-sales,
GK269210WC,gold,27-02-2020,15:59:47,google,bulkpro
HH678536CZ,platinum,27-02-2020,16:00:17,website,
CM817348IH,platinum,27-02-2020,16:08:51,tele-sales,
ME662538JZ,platinum,27-02-2020,16:22:07,tele-sales,
WD442417DE,platinum,27-02-2020,16:37:09,tele-sales,
ZV687544RF,platinum,27-02-2020,16:48:48,google,bulkpro
BL649471UK,platinum,27-02-2020,16:50:35,website,
AQ957111CJ,platinum,27-02-2020,17:05:48,website,
ER696937EK,sliver,27-02-2020,17:08:39,android,
PL623968GK,platinum,27-02-2020,17:11:25,tele-sales,
PR385252IW,bronze,27-02-2020,17:14:35,google,sell in bulk online
PO696546TG,sliver,27-02-2020,17:20:00,google,sell in bulk online
LK235658SN,platinum,27-02-2020,17:24:21,website,
CR495422MO,sliver,27-02-2020,17:26:05,google,sell online
DN958867NC,platinum,27-02-2020,17:38:37,tele-sales,
NX615388MC,platinum,27-02-2020,17:47:00,tele-sales,
KH471985YH,platinum,27-02-2020,17:53:53,tele-sales,
PI747694PB,platinum,27-02-2020,18:13:45,tele-sales,
MP759796WM,platinum,27-02-2020,18:27:14,google,bulkpro
FP248537JU,platinum,27-02-2020,18:37:52,tele-sales,
YJ353615VT,platinum,27-02-2020,18:40:31,google,bulkpro
VZ999774TJ,platinum,27-02-2020,19:15:56,website,
EG242388EI,sliver,27-02-2020,19:29:12,whatsapp,
SJ744874MF,sliver,27-02-2020,19:33:43,website,
DS109955YH,platinum,27-02-2020,19:38:37,tele-sales,
QZ776028LN,platinum,27-02-2020,19:45:10,android,
WH345922DG,platinum,27-02-2020,19:46:58,android,
YJ929517PR,platinum,27-02-2020,19:50:41,google,sell online
FP942346XI,platinum,27-02-2020,19:52:11,tele-sales,
EB733873GM,platinum,27-02-2020,19:56:51,tele-sales,
BS785583DD,platinum,27-02-2020,20:06:22,website,
VS273895VS,sliver,27-02-2020,20:06:35,google,sell online
IA302197WB,sliver,27-02-2020,20:07:13,google,sell online
QJ609852DI,gold,27-02-2020,20:13:21,website,
EQ532420LE,sliver,27-02-2020,20:14:29,google,sell online
XP518511OZ,platinum,27-02-2020,20:28:10,google,sell online
YQ624240MY,platinum,27-02-2020,20:33:23,tele-sales,
DO116031PC,gold,27-02-2020,20:44:55,android,
UQ438593HG,platinum,27-02-2020,20:59:50,tele-sales,
ZW954936NY,sliver,27-02-2020,21:09:08,website,
YH377942LZ,platinum,27-02-2020,21:29:51,website,
UJ358421QA,platinum,27-02-2020,21:31:43,tele-sales,
SK208937ZX,gold,27-02-2020,21:35:32,website,
CP377287VY,platinum,27-02-2020,21:41:11,website,
ND165552XL,gold,27-02-2020,21:48:28,android,
BO403362QK,platinum,27-02-2020,21:48:47,android,
IQ791527LT,sliver,27-02-2020,21:49:52,website,
NN829897KB,platinum,27-02-2020,22:00:55,website,
HD476780FB,sliver,27-02-2020,22:02:55,google,sell online
EX513670CM,platinum,27-02-2020,22:07:59,facebook,
HB354822ZH,platinum,27-02-2020,22:14:39,android,
RP922244VN,sliver,27-02-2020,22:36:12,google,sell online
FZ255999IS,platinum,27-02-2020,22:38:05,google,sell online
HD106265YF,platinum,27-02-2020,22:38:42,google,sell on amazon
JB599041VY,platinum,27-02-2020,22:41:00,google,sell online
SC217467LF,platinum,27-02-2020,22:41:18,google,sell in bulk online
OP443392HP,platinum,27-02-2020,23:06:29,website,
PF267793QN,sliver,27-02-2020,23:11:44,website,
WR671263UZ,platinum,28-02-2020,0:00:06,google,sell online
XZ277229XD,sliver,28-02-2020,2:52:58,website,
ZA446897JB,sliver,28-02-2020,3:34:12,website,
BE407114YY,sliver,28-02-2020,3:38:36,website,
JV577366RG,platinum,28-02-2020,4:30:54,google,sell in bulk online
MQ203652JD,platinum,28-02-2020,4:49:00,website,
CQ279050OW,sliver,28-02-2020,5:54:56,website,
OE918430DA,platinum,28-02-2020,7:32:45,google,sell in bulk online
SO463517EM,platinum,28-02-2020,8:00:40,google,sell in bulk online
JN615956QM,platinum,28-02-2020,8:17:16,website,
RT352838EG,platinum,28-02-2020,8:26:31,website,
IQ564169YF,platinum,28-02-2020,8:31:50,google,sell in bulk online
IF449919WU,platinum,28-02-2020,9:09:00,website,
HL566941QK,sliver,28-02-2020,9:22:00,website,
NR616671SJ,platinum,28-02-2020,9:23:30,website,
VX498318JN,platinum,28-02-2020,9:28:27,website,
XB103041JO,platinum,28-02-2020,10:26:59,google,sell online
DH306599JI,platinum,28-02-2020,10:27:14,android,
AK494622FA,platinum,28-02-2020,10:29:02,whatsapp,
DY804866IA,platinum,28-02-2020,10:35:03,website,
RA693563GS,gold,28-02-2020,10:53:10,website,
RS398257PJ,sliver,28-02-2020,11:05:24,google,sell in bulk online
KQ979094FW,platinum,28-02-2020,11:10:53,google,sell online
QD603472JK,gold,28-02-2020,11:29:40,website,
PG585663EY,gold,28-02-2020,11:38:21,website,
MI213989WX,platinum,28-02-2020,11:41:31,google,sell in bulk online
LV558576BJ,sliver,28-02-2020,11:43:38,google,sell online
IK529118EB,sliver,28-02-2020,12:04:39,google,sell online
JS698830EK,sliver,28-02-2020,12:09:40,website,
CA139173KL,platinum,28-02-2020,12:13:31,google,sell online
VM111896PX,sliver,28-02-2020,12:15:26,website,
QE186991YW,platinum,28-02-2020,12:17:01,google,sell online
CX483091AL,sliver,28-02-2020,12:34:41,google,sell in bulk online
VK621248DJ,gold,28-02-2020,12:49:01,google,sell on internet
YT344211VW,platinum,28-02-2020,12:50:24,google,sell in bulk online
GX173217MQ,platinum,28-02-2020,13:07:54,website,
KU457333HE,sliver,28-02-2020,13:09:51,google,bulkpro
WS181529FE,gold,28-02-2020,13:11:34,google,bulkpro
NQ299950DN,sliver,28-02-2020,13:11:43,website,
SR383635AT,bronze,28-02-2020,13:34:03,google,sell in bulk online
WU386798UB,platinum,28-02-2020,13:41:00,website,
OM639570OA,platinum,28-02-2020,13:48:36,website,
CW565619OL,platinum,28-02-2020,13:53:28,android,
FC505569JB,platinum,28-02-2020,13:56:00,website,
IZ519115JP,platinum,28-02-2020,14:00:56,website,
TW601782ND,platinum,28-02-2020,14:01:04,google,sell online
NL205222IN,platinum,28-02-2020,14:03:38,google,sell in bulk online
DE263254FK,sliver,28-02-2020,14:04:32,google,sell in bulk online
XD477637EM,sliver,28-02-2020,14:08:44,google,sell in bulk online
NV718194QS,platinum,28-02-2020,14:10:39,website,
CZ787756EU,platinum,28-02-2020,14:13:41,google,sell in bulk online
TM448659WJ,platinum,28-02-2020,14:14:20,android,
UT544130KC,bronze,28-02-2020,14:38:06,google,sell online
HU319281JN,sliver,28-02-2020,14:42:56,website,
GB377136PZ,bronze,28-02-2020,14:43:34,google,bulkpro
FQ484741IP,platinum,28-02-2020,14:51:00,website,
JA796646OC,bronze,28-02-2020,14:57:17,google,sell in bulk online
SA943790GO,platinum,28-02-2020,15:05:26,website,
DC178310NV,platinum,28-02-2020,15:06:04,tele-sales,
HQ687073ST,platinum,28-02-2020,15:09:33,tele-sales,
LK509719UO,platinum,28-02-2020,15:09:53,google,sell online
XH486410QY,platinum,28-02-2020,15:15:46,google,sell online
JX159629NG,gold,28-02-2020,15:17:26,tele-sales,
VL572052RA,bronze,28-02-2020,15:20:45,android,
JE682486DT,platinum,28-02-2020,15:29:19,android,
YO764038LE,platinum,28-02-2020,15:39:04,whatsapp,
CH967710WY,platinum,28-02-2020,15:39:38,tele-sales,
GF209566BC,sliver,28-02-2020,15:51:17,google,sell online
IA374879VF,gold,28-02-2020,16:06:34,whatsapp,
LJ522879NO,gold,28-02-2020,16:14:05,google,sell in bulk online
VD763884IK,platinum,28-02-2020,16:59:53,google,sell online
OL704176NV,platinum,28-02-2020,17:01:28,android,
FX155252SH,platinum,28-02-2020,17:48:49,google,sell online
KP999069YS,bronze,28-02-2020,17:49:55,android,
AG959845PO,platinum,28-02-2020,17:52:33,website,
BV264017UT,platinum,28-02-2020,18:00:33,tele-sales,
FC593218FA,sliver,28-02-2020,18:12:56,website,
BB206712NF,platinum,28-02-2020,18:49:09,google,sell online
VQ766455YA,platinum,28-02-2020,18:51:24,google,sell online
